text,label
"The buildings , with about 40 condominiums each , will be built in 4 or 5 stages ",neutral
The diluted loss per share narrowed to EUR 0.27 from EUR 0.86 ,positive
Exports grew 16.5 percent to 19.1 million liters ,positive
"Jensen , Njastein and Mike Critch , the head of Dovre North America business unit , will report to Toivola ",neutral
Elcoteq SE is listed on the Nasdaq OMX Helsinki Ltd. ,neutral
Device volume in the area decreased by 21 % to 2.7 mn units ,negative
"Finnish Metso Paper has won an order to supply an uncoated fine paper machine to MCC Paper Yinhe , in China ",positive
"Copper , lead and nickel also dropped ... HBOS ( HBOS ) plummeted 20 % to 70.3 pence after saying this year+� ?",negative
Joint procurement will be later extended to the factories in the Baltic countries ,neutral
Orders received grew by 55 % year-on-year to EUR732m ,positive
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 ",positive
"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland ",neutral
"The sale will allow Campofrio to focus on its recently announced takeover of Groupe Smithfield Holdings , the European unit of Smithfield Foods Inc. ( SFD ) of the U.S",neutral
This acquisition supports our strategy of being close to our customers all around the world offering both equipment and related services ,positive
Each share is entitled to one vote ,neutral
"Professional and consumer applications include personal navigation , personal safety , field and workflow management , and asset tracking ",neutral
"The business had gross written premiums of EUR152 .4 m (  91.5 m ) in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux ",neutral
"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 ",positive
"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 ",positive
"The company targets sales of Ls 27.1 mn ( Ls 23.498 mn ) and a profit of Ls 300,000 ( Ls 371,500 ) in 2007 ",neutral
Number of offers received for this contract is two ,neutral
"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % ",negative
Lean System supports change management and component purchasing extremely well ,positive
"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 ",positive
The transaction is expected to be completed next spring ,neutral
"The company is now withdrawing the second part , EUR 7.2 mn , of the investment commitment ",neutral
Kalmar has been awarded a new 5-year contract to supply its Rough Terrain Container Handler RTCH ,positive
"According to HK Ruokatalo , almost all the meat used by the company comes from Finland ",neutral
"According to Gallup Food and Farm Facts , beef consumption totaled 99mn kilos in Finland in 2007 ",neutral
"The OMX Helsinki index was down 0.34 pct at 8,256.02 on turnover of 813.191 mln eur ",negative
"The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. ",neutral
"Cost savings will then rise to some 20 mln eur a year from 2007 , OKO said ",positive
"- Inge Larsen (CFO), 29,045 shares , representing 0.50 % of the share capital ",neutral
"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 ",negative
Net sales increased to EUR193 .3 m from EUR179 .9 m and pretax profit rose by 34.2 % to EUR43 .1 m. ( EUR1 = USD1 .4 ,positive
According to the announcement of the Helsinki Stock Exchange the share of Sentera shall be delisted from the NM-list of the Helsinki Stock Exchange accordingly ,neutral
"Net sales will , however , increase from 2005 ",positive
"It is being developed by Symbian , the software licensing consortium led by Nokia ",neutral
"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA ",positive
The terms and conditions of Stock Option Scheme 2004 are available on the Group 's website ,neutral
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates ",positive
The situation of coated magazine printing paper will continue to be weak ,negative
The agreement with JM is one in a series of contracts that TeliaSonera has signed in recent months with residential construction and real estate management companies in Sweden ,neutral
Ramirent Finland is the domestic unit of machinery rental company Ramirent Oyj HEL : RMR1V ,neutral
"After piloting , the instrument will be further developed according to the experiences gained ",neutral
"Operating profit for the six-month period decreased from EUR111 .9 m , while sales increased from EUR1 ,275 m , as compared to the corresponding period in 2006 ",neutral
"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 ",negative
"In 2006 , 452 million tonnes CO2 of EUA ( EU Allowance ; emissions credit in EU ) was traded with an underlying market value approx ",neutral
"Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 ",negative
"As a result of the cancellation , the maximum increase of Citycon 's share capital on the basis of the convertible bonds decreased from EUR 23,383,927.80 to EUR 22,901,784.75 ",neutral
"The redesigned crushing circuit has been in operation since the start of September and its overall production rate on a weekly basis is in excess of an average of 40,000 tonnes a day ",neutral
"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 ",negative
"The reductions will be implemented immediately , beginning in October 2009 ",neutral
"ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 ",neutral
`` The CHF is a great product ,positive
"The price of the 10,000 kroon par value bonds was 9663,51 kroons in the primary issue ",neutral
"The dividend is payable on February 1 , 2010 to shareholders of record on January 19 , 2010 ",neutral
Each year the dividend is deducted from the subscription price ,neutral
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn ",positive
ASSA ABLOY Kaupthing Bank gave a ` neutral ' recommendation and a share price target of 174 crowns $ 24.7 - 19 euro on Swedish lock maker Assa Abloy AB ,neutral
